==========================================
SLURM_JOB_ID = 593433
SLURM_NODELIST = gnode80
SLURM_JOB_GPUS = 0,1,2,3
==========================================
Namespace(dist_url='tcp://127.0.0.1:51446', epoch=1000, lr=0.0003, n_gpu=4, path='/ssd_scratch/cvit/aditya1/CelebAPerturbed/', sched=None, size=256)

  0%|          | 0/1172 [00:00<?, ?it/s]
epoch: 1; mse: 0.33376; latent: 0.002; avg mse: 0.34480; lr: 0.00030:   2%|▏         | 20/1172 [00:13<06:50,  2.80it/s]
epoch: 1; mse: 0.33376; latent: 0.002; avg mse: 0.34480; lr: 0.00030:   2%|▏         | 21/1172 [00:13<06:49,  2.81it/s]
epoch: 1; mse: 0.34339; latent: 0.001; avg mse: 0.34496; lr: 0.00030:   2%|▏         | 21/1172 [00:13<06:49,  2.81it/s]
epoch: 1; mse: 0.34339; latent: 0.001; avg mse: 0.34496; lr: 0.00030:   2%|▏         | 22/1172 [00:13<06:47,  2.82it/s]
epoch: 1; mse: 0.35626; latent: 0.001; avg mse: 0.34531; lr: 0.00030:   2%|▏         | 22/1172 [00:13<06:47,  2.82it/s]
epoch: 1; mse: 0.35626; latent: 0.001; avg mse: 0.34531; lr: 0.00030:   2%|▏         | 23/1172 [00:13<06:47,  2.82it/s]
epoch: 1; mse: 0.32109; latent: 0.001; avg mse: 0.34474; lr: 0.00030:   2%|▏         | 23/1172 [00:14<06:47,  2.82it/s]
epoch: 1; mse: 0.32109; latent: 0.001; avg mse: 0.34474; lr: 0.00030:   2%|▏         | 24/1172 [00:14<06:45,  2.83it/s]
epoch: 1; mse: 0.37668; latent: 0.001; avg mse: 0.34439; lr: 0.00030:   2%|▏         | 24/1172 [00:14<06:45,  2.83it/s]
epoch: 1; mse: 0.37668; latent: 0.001; avg mse: 0.34439; lr: 0.00030:   2%|▏         | 25/1172 [00:14<06:45,  2.83it/s]
epoch: 1; mse: 0.34894; latent: 0.001; avg mse: 0.34398; lr: 0.00030:   2%|▏         | 25/1172 [00:14<06:45,  2.83it/s]
epoch: 1; mse: 0.34894; latent: 0.001; avg mse: 0.34398; lr: 0.00030:   2%|▏         | 26/1172 [00:14<06:45,  2.83it/s]
epoch: 1; mse: 0.34577; latent: 0.001; avg mse: 0.34317; lr: 0.00030:   2%|▏         | 26/1172 [00:15<06:45,  2.83it/s]
epoch: 1; mse: 0.34577; latent: 0.001; avg mse: 0.34317; lr: 0.00030:   2%|▏         | 27/1172 [00:15<06:43,  2.84it/s]
epoch: 1; mse: 0.31898; latent: 0.001; avg mse: 0.34316; lr: 0.00030:   2%|▏         | 27/1172 [00:15<06:43,  2.84it/s]
epoch: 1; mse: 0.31898; latent: 0.001; avg mse: 0.34316; lr: 0.00030:   2%|▏         | 28/1172 [00:15<06:41,  2.85it/s]
epoch: 1; mse: 0.29159; latent: 0.001; avg mse: 0.34207; lr: 0.00030:   2%|▏         | 28/1172 [00:15<06:41,  2.85it/s]
epoch: 1; mse: 0.29159; latent: 0.001; avg mse: 0.34207; lr: 0.00030:   2%|▏         | 29/1172 [00:15<06:41,  2.85it/s]
epoch: 1; mse: 0.33362; latent: 0.001; avg mse: 0.34173; lr: 0.00030:   2%|▏         | 29/1172 [00:16<06:41,  2.85it/s]
epoch: 1; mse: 0.33362; latent: 0.001; avg mse: 0.34173; lr: 0.00030:   3%|▎         | 30/1172 [00:16<06:41,  2.84it/s]
epoch: 1; mse: 0.32811; latent: 0.001; avg mse: 0.34190; lr: 0.00030:   3%|▎         | 30/1172 [00:16<06:41,  2.84it/s]
epoch: 1; mse: 0.32811; latent: 0.001; avg mse: 0.34190; lr: 0.00030:   3%|▎         | 31/1172 [00:16<06:40,  2.85it/s]
epoch: 1; mse: 0.32784; latent: 0.001; avg mse: 0.34129; lr: 0.00030:   3%|▎         | 31/1172 [00:16<06:40,  2.85it/s]
epoch: 1; mse: 0.32784; latent: 0.001; avg mse: 0.34129; lr: 0.00030:   3%|▎         | 32/1172 [00:16<06:40,  2.85it/s]
epoch: 1; mse: 0.30173; latent: 0.002; avg mse: 0.34034; lr: 0.00030:   3%|▎         | 32/1172 [00:17<06:40,  2.85it/s]
epoch: 1; mse: 0.30173; latent: 0.002; avg mse: 0.34034; lr: 0.00030:   3%|▎         | 33/1172 [00:17<06:41,  2.84it/s]
epoch: 1; mse: 0.34357; latent: 0.002; avg mse: 0.34080; lr: 0.00030:   3%|▎         | 33/1172 [00:17<06:41,  2.84it/s]
epoch: 1; mse: 0.34357; latent: 0.002; avg mse: 0.34080; lr: 0.00030:   3%|▎         | 34/1172 [00:17<06:39,  2.85it/s]
epoch: 1; mse: 0.32054; latent: 0.002; avg mse: 0.34055; lr: 0.00030:   3%|▎         | 34/1172 [00:17<06:39,  2.85it/s]
epoch: 1; mse: 0.32054; latent: 0.002; avg mse: 0.34055; lr: 0.00030:   3%|▎         | 35/1172 [00:17<06:41,  2.84it/s]
epoch: 1; mse: 0.32861; latent: 0.003; avg mse: 0.34050; lr: 0.00030:   3%|▎         | 35/1172 [00:18<06:41,  2.84it/s]
epoch: 1; mse: 0.32861; latent: 0.003; avg mse: 0.34050; lr: 0.00030:   3%|▎         | 36/1172 [00:18<06:39,  2.84it/s]
epoch: 1; mse: 0.33215; latent: 0.003; avg mse: 0.34039; lr: 0.00030:   3%|▎         | 36/1172 [00:18<06:39,  2.84it/s]
epoch: 1; mse: 0.33215; latent: 0.003; avg mse: 0.34039; lr: 0.00030:   3%|▎         | 37/1172 [00:18<06:41,  2.83it/s]
