==========================================
SLURM_JOB_ID = 588984
SLURM_NODELIST = gnode80
SLURM_JOB_GPUS = 1,2,3
==========================================
Namespace(dist_url='tcp://127.0.0.1:51446', epoch=1000, lr=0.0003, n_gpu=3, path='/ssd_scratch/cvit/aditya1/CelebAPaired/train/', sched=None, size=256)

  0%|          | 0/234 [00:00<?, ?it/s]
epoch: 1; mse: 0.33679; latent: 0.188; avg mse: 0.32717; lr: 0.00030:  18%|█▊        | 43/234 [00:13<00:41,  4.56it/s]
epoch: 1; mse: 0.33679; latent: 0.188; avg mse: 0.32717; lr: 0.00030:  19%|█▉        | 44/234 [00:13<00:41,  4.55it/s]
epoch: 1; mse: 0.32028; latent: 0.205; avg mse: 0.32726; lr: 0.00030:  19%|█▉        | 44/234 [00:13<00:41,  4.55it/s]
epoch: 1; mse: 0.32028; latent: 0.205; avg mse: 0.32726; lr: 0.00030:  19%|█▉        | 45/234 [00:13<00:41,  4.57it/s]
epoch: 1; mse: 0.32035; latent: 0.234; avg mse: 0.32690; lr: 0.00030:  19%|█▉        | 45/234 [00:13<00:41,  4.57it/s]
epoch: 1; mse: 0.32035; latent: 0.234; avg mse: 0.32690; lr: 0.00030:  20%|█▉        | 46/234 [00:13<00:41,  4.53it/s]
epoch: 1; mse: 0.33920; latent: 0.262; avg mse: 0.32677; lr: 0.00030:  20%|█▉        | 46/234 [00:14<00:41,  4.53it/s]
epoch: 1; mse: 0.33920; latent: 0.262; avg mse: 0.32677; lr: 0.00030:  20%|██        | 47/234 [00:14<00:41,  4.55it/s]
epoch: 1; mse: 0.33377; latent: 0.291; avg mse: 0.32673; lr: 0.00030:  20%|██        | 47/234 [00:14<00:41,  4.55it/s]
epoch: 1; mse: 0.33377; latent: 0.291; avg mse: 0.32673; lr: 0.00030:  21%|██        | 48/234 [00:14<00:40,  4.54it/s]
epoch: 1; mse: 0.31406; latent: 0.252; avg mse: 0.32669; lr: 0.00030:  21%|██        | 48/234 [00:14<00:40,  4.54it/s]
epoch: 1; mse: 0.31406; latent: 0.252; avg mse: 0.32669; lr: 0.00030:  21%|██        | 49/234 [00:14<00:40,  4.54it/s]
epoch: 1; mse: 0.30669; latent: 0.252; avg mse: 0.32638; lr: 0.00030:  21%|██        | 49/234 [00:14<00:40,  4.54it/s]
epoch: 1; mse: 0.30669; latent: 0.252; avg mse: 0.32638; lr: 0.00030:  21%|██▏       | 50/234 [00:14<00:40,  4.54it/s]
epoch: 1; mse: 0.33065; latent: 0.286; avg mse: 0.32622; lr: 0.00030:  21%|██▏       | 50/234 [00:14<00:40,  4.54it/s]
epoch: 1; mse: 0.33065; latent: 0.286; avg mse: 0.32622; lr: 0.00030:  22%|██▏       | 51/234 [00:14<00:40,  4.57it/s]
epoch: 1; mse: 0.31433; latent: 0.256; avg mse: 0.32611; lr: 0.00030:  22%|██▏       | 51/234 [00:15<00:40,  4.57it/s]
epoch: 1; mse: 0.31433; latent: 0.256; avg mse: 0.32611; lr: 0.00030:  22%|██▏       | 52/234 [00:15<00:39,  4.59it/s]
epoch: 1; mse: 0.32204; latent: 0.225; avg mse: 0.32606; lr: 0.00030:  22%|██▏       | 52/234 [00:15<00:39,  4.59it/s]
epoch: 1; mse: 0.32204; latent: 0.225; avg mse: 0.32606; lr: 0.00030:  23%|██▎       | 53/234 [00:15<00:39,  4.58it/s]
epoch: 1; mse: 0.31721; latent: 0.223; avg mse: 0.32616; lr: 0.00030:  23%|██▎       | 53/234 [00:15<00:39,  4.58it/s]
epoch: 1; mse: 0.31721; latent: 0.223; avg mse: 0.32616; lr: 0.00030:  23%|██▎       | 54/234 [00:15<00:39,  4.57it/s]
epoch: 1; mse: 0.31531; latent: 0.190; avg mse: 0.32623; lr: 0.00030:  23%|██▎       | 54/234 [00:15<00:39,  4.57it/s]
epoch: 1; mse: 0.31531; latent: 0.190; avg mse: 0.32623; lr: 0.00030:  24%|██▎       | 55/234 [00:15<00:38,  4.59it/s]
epoch: 1; mse: 0.31499; latent: 0.176; avg mse: 0.32606; lr: 0.00030:  24%|██▎       | 55/234 [00:16<00:38,  4.59it/s]
epoch: 1; mse: 0.31499; latent: 0.176; avg mse: 0.32606; lr: 0.00030:  24%|██▍       | 56/234 [00:16<00:38,  4.58it/s]
epoch: 1; mse: 0.31279; latent: 0.173; avg mse: 0.32610; lr: 0.00030:  24%|██▍       | 56/234 [00:16<00:38,  4.58it/s]
epoch: 1; mse: 0.31279; latent: 0.173; avg mse: 0.32610; lr: 0.00030:  24%|██▍       | 57/234 [00:16<00:38,  4.59it/s]
epoch: 1; mse: 0.30238; latent: 0.158; avg mse: 0.32580; lr: 0.00030:  24%|██▍       | 57/234 [00:16<00:38,  4.59it/s]
epoch: 1; mse: 0.30238; latent: 0.158; avg mse: 0.32580; lr: 0.00030:  25%|██▍       | 58/234 [00:16<00:38,  4.57it/s]
epoch: 1; mse: 0.33176; latent: 0.177; avg mse: 0.32585; lr: 0.00030:  25%|██▍       | 58/234 [00:16<00:38,  4.57it/s]
epoch: 1; mse: 0.33176; latent: 0.177; avg mse: 0.32585; lr: 0.00030:  25%|██▌       | 59/234 [00:16<00:38,  4.58it/s]
epoch: 1; mse: 0.34672; latent: 0.194; avg mse: 0.32612; lr: 0.00030:  25%|██▌       | 59/234 [00:16<00:38,  4.58it/s]
epoch: 1; mse: 0.34672; latent: 0.194; avg mse: 0.32612; lr: 0.00030:  26%|██▌       | 60/234 [00:16<00:38,  4.56it/s]
epoch: 1; mse: 0.32343; latent: 0.194; avg mse: 0.32605; lr: 0.00030:  26%|██▌       | 60/234 [00:17<00:38,  4.56it/s]
epoch: 1; mse: 0.32343; latent: 0.194; avg mse: 0.32605; lr: 0.00030:  26%|██▌       | 61/234 [00:17<00:37,  4.58it/s]
epoch: 1; mse: 0.32442; latent: 0.223; avg mse: 0.32584; lr: 0.00030:  26%|██▌       | 61/234 [00:17<00:37,  4.58it/s]
epoch: 1; mse: 0.32442; latent: 0.223; avg mse: 0.32584; lr: 0.00030:  26%|██▋       | 62/234 [00:17<00:37,  4.57it/s]
epoch: 1; mse: 0.31538; latent: 0.208; avg mse: 0.32579; lr: 0.00030:  26%|██▋       | 62/234 [00:17<00:37,  4.57it/s]
epoch: 1; mse: 0.31538; latent: 0.208; avg mse: 0.32579; lr: 0.00030:  27%|██▋       | 63/234 [00:17<00:37,  4.57it/s]
epoch: 1; mse: 0.28189; latent: 0.184; avg mse: 0.32558; lr: 0.00030:  27%|██▋       | 63/234 [00:17<00:37,  4.57it/s]
